Provider,Zone,Sub-region,Flavor,Slug,CPU,RAM(in GB),Hourly,Monthly,1-Year no up.,1-Year par. up.,1-Year par. fee,1-Year all up.,2-Year no up.,2-Year par. up.,2-Year par. fee,2-Year all up.,3-Year no up.,3-Year par. up.,3-Year par. fee,3-Year all up.,currency,rate
Microsoft Azure,Sweden Central,eu-north,Standard_E4s_v4,standard_e4s_v4,4,32.0,0.268,,0.158,,,,,,,,0.102,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E8-2s_v4,standard_e8-2s_v4,8,64.0,0.536,,0.316,,,,,,,,0.204,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E8-4s_v4,standard_e8-4s_v4,8,64.0,0.536,,0.316,,,,,,,,0.204,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E8s_v4,standard_e8s_v4,8,64.0,0.536,,0.316,,,,,,,,0.204,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E2_v4,standard_e2_v4,2,16.0,0.134,,0.079,,,,,,,,0.051,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E4_v4,standard_e4_v4,4,32.0,0.268,,0.158,,,,,,,,0.102,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E8_v4,standard_e8_v4,8,64.0,0.536,,0.316,,,,,,,,0.204,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E2_v5,standard_e2_v5,2,16.0,0.134,,0.079,,,,,,,,0.051,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E4_v5,standard_e4_v5,4,32.0,0.268,,0.158,,,,,,,,0.102,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_E8_v5,standard_e8_v5,8,64.0,0.536,,0.316,,,,,,,,0.204,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_F2s_v2,standard_f2s_v2,2,4.0,0.097,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_F4s_v2,standard_f4s_v2,4,8.0,0.194,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_F8s_v2,standard_f8s_v2,8,16.0,0.388,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden Central,eu-north,Standard_L8s_v3,standard_l8s_v3,8,64.0,0.728,,0.466,,,,,,,,0.306,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A2m_v2,standard_a2m_v2,2,16.0,0.147,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A4m_v2,standard_a4m_v2,4,32.0,0.294,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A8m_v2,standard_a8m_v2,8,64.0,0.588,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A1_v2,standard_a1_v2,1,2.0,0.053,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A2_v2,standard_a2_v2,2,4.0,0.112,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A4_v2,standard_a4_v2,4,8.0,0.237,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_A8_v2,standard_a8_v2,8,16.0,0.495,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B1ls,standard_b1ls,1,512.0,0.007,,0.004,,,,,,,,0.003,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B1ms,standard_b1ms,1,2.0,0.028,,0.016,,,,,,,,0.011,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B2ms,standard_b2ms,2,8.0,0.112,,0.066,,,,,,,,0.042,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B4ms,standard_b4ms,4,16.0,0.225,,0.132,,,,,,,,0.084,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B8ms,standard_b8ms,8,32.0,0.449,,0.264,,,,,,,,0.169,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B1s,standard_b1s,1,1.0,0.014,,0.008,,,,,,,,0.005,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_B2s,standard_b2s,2,4.0,0.056,,0.033,,,,,,,,0.021,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS11-1_v2,standard_ds11-1_v2,2,14.0,0.223,,0.145,,,,,,,,0.096,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS12-1_v2,standard_ds12-1_v2,4,28.0,0.449,,0.292,,,,,,,,0.193,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS12-2_v2,standard_ds12-2_v2,4,28.0,0.449,,0.292,,,,,,,,0.193,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS13-2_v2,standard_ds13-2_v2,8,56.0,0.898,,0.584,,,,,,,,0.386,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS13-4_v2,standard_ds13-4_v2,8,56.0,0.898,,0.584,,,,,,,,0.386,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS1_v2,standard_ds1_v2,1,3.5,0.088,,0.054,,,,,,,,0.036,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS2_v2,standard_ds2_v2,2,7.0,0.177,,0.108,,,,,,,,0.072,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS11_v2,standard_ds11_v2,2,14.0,0.223,,0.145,,,,,,,,0.096,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS3_v2,standard_ds3_v2,4,14.0,0.353,,0.216,,,,,,,,0.145,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS12_v2,standard_ds12_v2,4,28.0,0.449,,0.292,,,,,,,,0.193,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS4_v2,standard_ds4_v2,8,28.0,0.707,,0.431,,,,,,,,0.29,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_DS13_v2,standard_ds13_v2,8,56.0,0.898,,0.584,,,,,,,,0.386,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2a_v4,standard_d2a_v4,2,8.0,0.133,,0.078,,,,,,,,0.05,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4a_v4,standard_d4a_v4,4,16.0,0.265,,0.157,,,,,,,,0.101,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8a_v4,standard_d8a_v4,8,32.0,0.53,,0.313,,,,,,,,0.202,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2as_v4,standard_d2as_v4,2,8.0,0.133,,0.078,,,,,,,,0.05,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4as_v4,standard_d4as_v4,4,16.0,0.265,,0.157,,,,,,,,0.101,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8as_v4,standard_d8as_v4,8,32.0,0.53,,0.313,,,,,,,,0.202,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2as_v5,standard_d2as_v5,2,8.0,0.12,,0.071,,,,,,,,0.045,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4as_v5,standard_d4as_v5,4,16.0,0.239,,0.141,,,,,,,,0.091,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8as_v5,standard_d8as_v5,8,32.0,0.478,,0.282,,,,,,,,0.182,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2d_v5,standard_d2d_v5,2,8.0,0.156,,0.092,,,,,,,,0.059,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4d_v5,standard_d4d_v5,4,16.0,0.312,,0.184,,,,,,,,0.119,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8d_v5,standard_d8d_v5,8,32.0,0.624,,0.368,,,,,,,,0.237,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2ds_v5,standard_d2ds_v5,2,8.0,0.156,,0.092,,,,,,,,0.059,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4ds_v5,standard_d4ds_v5,4,16.0,0.312,,0.184,,,,,,,,0.119,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8ds_v5,standard_d8ds_v5,8,32.0,0.624,,0.368,,,,,,,,0.237,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2s_v5,standard_d2s_v5,2,8.0,0.133,,0.078,,,,,,,,0.05,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4s_v5,standard_d4s_v5,4,16.0,0.265,,0.157,,,,,,,,0.101,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8s_v5,standard_d8s_v5,8,32.0,0.53,,0.313,,,,,,,,0.202,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D2_v5,standard_d2_v5,2,8.0,0.133,,0.078,,,,,,,,0.05,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D4_v5,standard_d4_v5,4,16.0,0.265,,0.157,,,,,,,,0.101,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_D8_v5,standard_d8_v5,8,32.0,0.53,,0.313,,,,,,,,0.202,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E2as_v5,standard_e2as_v5,2,16.0,0.157,,0.093,,,,,,,,0.06,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E4-2as_v5,standard_e4-2as_v5,4,32.0,0.315,,0.186,,,,,,,,0.12,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E4as_v5,standard_e4as_v5,4,32.0,0.315,,0.186,,,,,,,,0.12,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E8-2as_v5,standard_e8-2as_v5,8,64.0,0.629,,0.371,,,,,,,,0.239,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E8-4as_v5,standard_e8-4as_v5,8,64.0,0.629,,0.371,,,,,,,,0.239,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E8as_v5,standard_e8as_v5,8,64.0,0.629,,0.371,,,,,,,,0.239,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E2bs_v5,standard_e2bs_v5,2,16.0,0.207,,0.122,,,,,,,,0.073,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E4bs_v5,standard_e4bs_v5,4,32.0,0.415,,0.245,,,,,,,,0.145,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E8bs_v5,standard_e8bs_v5,8,64.0,0.829,,0.489,,,,,,,,0.29,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E2d_v5,standard_e2d_v5,2,16.0,0.198,,0.117,,,,,,,,0.075,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E4d_v5,standard_e4d_v5,4,32.0,0.395,,0.233,,,,,,,,0.15,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E8d_v5,standard_e8d_v5,8,64.0,0.79,,0.466,,,,,,,,0.3,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E2_v5,standard_e2_v5,2,16.0,0.174,,0.103,,,,,,,,0.066,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E4_v5,standard_e4_v5,4,32.0,0.348,,0.206,,,,,,,,0.132,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_E8_v5,standard_e8_v5,8,64.0,0.697,,0.411,,,,,,,,0.265,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_F2s_v2,standard_f2s_v2,2,4.0,0.119,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_F4s_v2,standard_f4s_v2,4,8.0,0.238,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Sweden South,eu-north,Standard_F8s_v2,standard_f8s_v2,8,16.0,0.476,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A2m_v2,standard_a2m_v2,2,16.0,0.136,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A4m_v2,standard_a4m_v2,4,32.0,0.286,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A8m_v2,standard_a8m_v2,8,64.0,0.595,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A1_v2,standard_a1_v2,1,2.0,0.045,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A2_v2,standard_a2_v2,2,4.0,0.096,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A4_v2,standard_a4_v2,4,8.0,0.197,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_A8_v2,standard_a8_v2,8,16.0,0.394,,,,,,,,,,,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B1ls,standard_b1ls,1,512.0,0.007,,0.003,,,,,,,,0.002,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B1ms,standard_b1ms,1,2.0,0.026,,0.015,,,,,,,,0.01,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B2ms,standard_b2ms,2,8.0,0.106,,0.062,,,,,,,,0.04,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B4ms,standard_b4ms,4,16.0,0.211,,0.124,,,,,,,,0.079,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B8ms,standard_b8ms,8,32.0,0.422,,0.247,,,,,,,,0.159,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B1s,standard_b1s,1,1.0,0.013,,0.006,,,,,,,,0.004,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_B2s,standard_b2s,2,4.0,0.053,,0.023,,,,,,,,0.015,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC1ds_v3,standard_dc1ds_v3,1,8.0,0.17,,0.136,,,,,,,,0.102,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC2ds_v3,standard_dc2ds_v3,2,16.0,0.339,,0.271,,,,,,,,0.203,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC4ds_v3,standard_dc4ds_v3,4,32.0,0.678,,0.542,,,,,,,,0.407,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC8ds_v3,standard_dc8ds_v3,8,64.0,1.356,,1.085,,,,,,,,0.814,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC1s_v3,standard_dc1s_v3,1,8.0,0.144,,0.115,,,,,,,,0.086,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC2s_v3,standard_dc2s_v3,2,16.0,0.288,,0.23,,,,,,,,0.173,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC4s_v3,standard_dc4s_v3,4,32.0,0.576,,0.461,,,,,,,,0.346,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DC8s_v3,standard_dc8s_v3,8,64.0,1.152,,0.922,,,,,,,,0.691,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS11-1_v2,standard_ds11-1_v2,2,14.0,0.209,,0.134,,,,,,,,0.088,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS12-1_v2,standard_ds12-1_v2,4,28.0,0.417,,0.268,,,,,,,,0.177,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS12-2_v2,standard_ds12-2_v2,4,28.0,0.417,,0.268,,,,,,,,0.177,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS13-2_v2,standard_ds13-2_v2,8,56.0,0.835,,0.535,,,,,,,,0.354,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS13-4_v2,standard_ds13-4_v2,8,56.0,0.835,,0.535,,,,,,,,0.354,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS1_v2,standard_ds1_v2,1,3.5,0.075,,0.043,,,,,,,,0.028,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS2_v2,standard_ds2_v2,2,7.0,0.15,,0.086,,,,,,,,0.056,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS11_v2,standard_ds11_v2,2,14.0,0.209,,0.134,,,,,,,,0.088,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS3_v2,standard_ds3_v2,4,14.0,0.299,,0.173,,,,,,,,0.112,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS12_v2,standard_ds12_v2,4,28.0,0.417,,0.268,,,,,,,,0.177,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS4_v2,standard_ds4_v2,8,28.0,0.598,,0.346,,,,,,,,0.224,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_DS13_v2,standard_ds13_v2,8,56.0,0.835,,0.535,,,,,,,,0.354,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2d_v4,standard_d2d_v4,2,8.0,0.15,,0.088,,,,,,,,0.057,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4d_v4,standard_d4d_v4,4,16.0,0.299,,0.176,,,,,,,,0.114,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8d_v4,standard_d8d_v4,8,32.0,0.598,,0.353,,,,,,,,0.227,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2d_v5,standard_d2d_v5,2,8.0,0.15,,0.088,,,,,,,,0.057,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4d_v5,standard_d4d_v5,4,16.0,0.299,,0.176,,,,,,,,0.114,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8d_v5,standard_d8d_v5,8,32.0,0.598,,0.353,,,,,,,,0.227,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2ds_v4,standard_d2ds_v4,2,8.0,0.15,,0.088,,,,,,,,0.057,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4ds_v4,standard_d4ds_v4,4,16.0,0.299,,0.176,,,,,,,,0.114,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8ds_v4,standard_d8ds_v4,8,32.0,0.598,,0.353,,,,,,,,0.227,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2ds_v5,standard_d2ds_v5,2,8.0,0.15,,0.088,,,,,,,,0.057,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4ds_v5,standard_d4ds_v5,4,16.0,0.299,,0.176,,,,,,,,0.114,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8ds_v5,standard_d8ds_v5,8,32.0,0.598,,0.353,,,,,,,,0.227,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2s_v4,standard_d2s_v4,2,8.0,0.126,,0.075,,,,,,,,0.048,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4s_v4,standard_d4s_v4,4,16.0,0.253,,0.149,,,,,,,,0.096,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8s_v4,standard_d8s_v4,8,32.0,0.506,,0.299,,,,,,,,0.192,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2s_v5,standard_d2s_v5,2,8.0,0.127,,0.075,,,,,,,,0.048,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4s_v5,standard_d4s_v5,4,16.0,0.253,,0.149,,,,,,,,0.096,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8s_v5,standard_d8s_v5,8,32.0,0.506,,0.299,,,,,,,,0.192,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2_v4,standard_d2_v4,2,8.0,0.126,,0.075,,,,,,,,0.048,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4_v4,standard_d4_v4,4,16.0,0.253,,0.149,,,,,,,,0.096,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8_v4,standard_d8_v4,8,32.0,0.506,,0.299,,,,,,,,0.192,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D2_v5,standard_d2_v5,2,8.0,0.127,,0.075,,,,,,,,0.048,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D4_v5,standard_d4_v5,4,16.0,0.253,,0.149,,,,,,,,0.096,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_D8_v5,standard_d8_v5,8,32.0,0.506,,0.299,,,,,,,,0.192,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2bs_v5,standard_e2bs_v5,2,16.0,0.213,,0.126,,,,,,,,0.075,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4bs_v5,standard_e4bs_v5,4,32.0,0.426,,0.251,,,,,,,,0.149,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8bs_v5,standard_e8bs_v5,8,64.0,0.852,,0.503,,,,,,,,0.298,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2d_v4,standard_e2d_v4,2,16.0,0.19,,0.112,,,,,,,,0.072,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4d_v4,standard_e4d_v4,4,32.0,0.381,,0.225,,,,,,,,0.145,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8d_v4,standard_e8d_v4,8,64.0,0.761,,0.449,,,,,,,,0.289,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2d_v5,standard_e2d_v5,2,16.0,0.19,,0.112,,,,,,,,0.072,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4d_v5,standard_e4d_v5,4,32.0,0.381,,0.225,,,,,,,,0.145,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8d_v5,standard_e8d_v5,8,64.0,0.761,,0.449,,,,,,,,0.289,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2ds_v4,standard_e2ds_v4,2,16.0,0.19,,0.112,,,,,,,,0.072,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4-2ds_v4,standard_e4-2ds_v4,4,32.0,0.381,,0.225,,,,,,,,0.145,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4ds_v4,standard_e4ds_v4,4,32.0,0.381,,0.225,,,,,,,,0.145,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-2ds_v4,standard_e8-2ds_v4,8,64.0,0.761,,0.449,,,,,,,,0.289,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-4ds_v4,standard_e8-4ds_v4,8,64.0,0.761,,0.449,,,,,,,,0.289,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8ds_v4,standard_e8ds_v4,8,64.0,0.761,,0.449,,,,,,,,0.289,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2ds_v5,standard_e2ds_v5,2,16.0,0.225,,0.133,,,,,,,,0.085,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4-2ds_v5,standard_e4-2ds_v5,4,32.0,0.449,,0.265,,,,,,,,0.171,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4ds_v5,standard_e4ds_v5,4,32.0,0.449,,0.265,,,,,,,,0.171,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-2ds_v5,standard_e8-2ds_v5,8,64.0,0.899,,0.53,,,,,,,,0.341,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-4ds_v5,standard_e8-4ds_v5,8,64.0,0.899,,0.53,,,,,,,,0.341,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8ds_v5,standard_e8ds_v5,8,64.0,0.899,,0.53,,,,,,,,0.341,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2s_v5,standard_e2s_v5,2,16.0,0.197,,0.116,,,,,,,,0.075,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4-2s_v5,standard_e4-2s_v5,4,32.0,0.393,,0.232,,,,,,,,0.149,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4s_v5,standard_e4s_v5,4,32.0,0.393,,0.232,,,,,,,,0.149,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-2s_v5,standard_e8-2s_v5,8,64.0,0.786,,0.464,,,,,,,,0.299,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-4s_v5,standard_e8-4s_v5,8,64.0,0.786,,0.464,,,,,,,,0.299,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8s_v5,standard_e8s_v5,8,64.0,0.786,,0.464,,,,,,,,0.299,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2s_v4,standard_e2s_v4,2,16.0,0.167,,0.099,,,,,,,,0.064,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4-2s_v4,standard_e4-2s_v4,4,32.0,0.334,,0.197,,,,,,,,0.127,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4s_v4,standard_e4s_v4,4,32.0,0.334,,0.197,,,,,,,,0.127,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-2s_v4,standard_e8-2s_v4,8,64.0,0.669,,0.395,,,,,,,,0.254,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8-4s_v4,standard_e8-4s_v4,8,64.0,0.669,,0.395,,,,,,,,0.254,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8s_v4,standard_e8s_v4,8,64.0,0.669,,0.395,,,,,,,,0.254,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2_v4,standard_e2_v4,2,16.0,0.167,,0.099,,,,,,,,0.064,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4_v4,standard_e4_v4,4,32.0,0.334,,0.197,,,,,,,,0.127,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8_v4,standard_e8_v4,8,64.0,0.669,,0.395,,,,,,,,0.254,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E2_v5,standard_e2_v5,2,16.0,0.167,,0.099,,,,,,,,0.064,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E4_v5,standard_e4_v5,4,32.0,0.334,,0.197,,,,,,,,0.127,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_E8_v5,standard_e8_v5,8,64.0,0.669,,0.395,,,,,,,,0.254,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_F2s_v2,standard_f2s_v2,2,4.0,0.107,,0.063,,,,,,,,0.038,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_F4s_v2,standard_f4s_v2,4,8.0,0.213,,0.125,,,,,,,,0.076,,,,USD,1.0
Microsoft Azure,Switzerland North,eu-central,Standard_F8s_v2,standard_f8s_v2,8,16.0,0.427,,0.25,,,,,,,,0.152,,,,USD,1.0
